osm_id,code,fclass,name,index,type
8145826347,2724,memorial,Robert and Horace Walpole,"Green Park Station, Mayfair",residence
8146829428,2724,memorial,Kenneth Williams,"Westminster University, Marylebone",residence
8147999733,2724,memorial,William Blake,"Old Street Station, St. Luke's",residence
8149477846,2725,artwork,"I am rooted, but I flow","Malet Street, Bloomsbury",leisure
8152084059,2529,beauty_shop,Quan Spa,"Drayton Gardens, West Chelsea",shopping
8152084061,2301,restaurant,Aglio e Olio,"Drayton Gardens, West Chelsea",restaurant
8153964122,2301,restaurant,Yumenoki,"Limerston Street, West Chelsea",restaurant
8153964124,2512,clothes,,"Limerston Street, West Chelsea",shopping
8153964125,2543,doityourself,Touch Ironmongery,"Limerston Street, West Chelsea",shopping
8155338462,2561,hairdresser,L'INEDIT,"Limerston Street, West Chelsea",leisure
8157540727,2601,bank,Santander,"Hampstead Road, Euston",finance
8163647276,2529,beauty_shop,Kensington Skin Care,"Limerston Street, West Chelsea",shopping
8163647284,2301,restaurant,Rosa's Thai Cafe,"Limerston Street, West Chelsea",restaurant
8165272772,2568,laundry,Melbury,"Bramham Gardens, Earl's Court",shopping
8165272773,2301,restaurant,La Pappardella,"Bramham Gardens, Earl's Court",restaurant
8165272777,2301,restaurant,Meejana,"Bramham Gardens, Earl's Court",restaurant
8165278525,2511,convenience,On the Go,"Bramham Gardens, Earl's Court",shopping
8166172693,2081,university,Babylab,"Bedford Way, Bloomsbury",university
8166172696,2081,university,The Wolfson Institute for Brain Function & Development,"Bedford Way, Bloomsbury",university
8167917170,2561,hairdresser,Vita Hair & Beauty,"Bramham Gardens, Earl's Court",leisure
8167917171,2301,restaurant,The Gojk,"Bramham Gardens, Earl's Court",restaurant
8169118747,2081,university,Humanities Research Unit,"Malet Street, Bloomsbury",university
8169118748,2081,university,Institute of Sports Humanities,"Malet Street, Bloomsbury",university
8169118819,2724,memorial,,"Malet Street, Bloomsbury",residence
8170292843,2081,university,MRC Laboratory for Molecular Cell Biology,"Taviton Street, Bloomsbury",university
8170292844,2081,university,Division of Biosciences Laboratories,"Taviton Street, Bloomsbury",university
8170292845,2081,university,Molecular and Cellular Neuroscience Laboratories,"Taviton Street, Bloomsbury",university
8170292867,2724,memorial,Foster Court,"Taviton Street, Bloomsbury",residence
8173733123,2602,atm,,"Mile End Park Leisure Centre, Mile End",finance
8173733124,2701,tourist_info,The History of Mile End Park,"Clinton Road, Mile End",leisure
8173733125,2701,tourist_info,Mile End Park - Green Bridge South,"Clinton Road, Mile End",leisure
8173733126,2602,atm,,"Clinton Road, Mile End",finance
8173733127,2701,tourist_info,Chris's Wood,"Clinton Road, Mile End",leisure
8173733130,2701,tourist_info,Beetles,"Clinton Road, Mile End",leisure
8173733131,2701,tourist_info,Chris's Wood,"Antill Road, Mile End",leisure
8175900091,2529,beauty_shop,The Nail Gallery,"Hortensia Road, West Brompton",shopping
8182433250,2529,beauty_shop,K Nails,"Hortensia Road, West Brompton",shopping
8183166507,2529,beauty_shop,Viauty Hair and Beauty Salon,"Hortensia Road, West Brompton",shopping
8183166508,2544,furniture_shop,Parsons Table,"Hortensia Road, West Brompton",shopping
8185964230,2501,supermarket,Store Park Central,"Sopwith Way, Battersea Park",shopping
8185964231,2501,supermarket,Market Place Store,"Battersea Power Station, Battersea Park",shopping
8186692280,2301,restaurant,Di Stefano,"Stepney Green Station, Stepney",restaurant
8190156071,2544,furniture_shop,Neatsmith,"Hortensia Road, West Brompton",shopping
8191636250,2561,hairdresser,Fine Beauty,"Hortensia Road, West Brompton",leisure
8191636256,2301,restaurant,The Chelsea Corner,"Hortensia Road, West Brompton",restaurant
8198068468,2568,laundry,Sparkles Dry Cleaning,"Thorndike Close, West Chelsea",shopping
8198068488,2511,convenience,Lucky Me Enterprise,"Thorndike Close, West Chelsea",shopping
8198068491,2561,hairdresser,Scissors and Guys,"World's End Place, West Chelsea",leisure
8201616211,2529,beauty_shop,Electric Beach,"Limerston Street, West Chelsea",shopping
8201616212,2301,restaurant,PizzaExpress,"Limerston Street, West Chelsea",restaurant
8202853011,2301,restaurant,La Famiglia,"World's End Place, West Chelsea",restaurant
8202853197,2529,beauty_shop,Greema's,"World's End Place, West Chelsea",shopping
8210477923,2301,restaurant,Mandaloun,"Drayton Gardens, West Chelsea",restaurant
8210477924,2516,butcher,Wyndhams,"Drayton Gardens, West Chelsea",shopping
8210477934,2502,bakery,GAIL's,"Drayton Gardens, West Chelsea",shopping
8210477936,2301,restaurant,L¡¯Artigiano,"Drayton Gardens, West Chelsea",restaurant
8210477947,2561,hairdresser,Danilo Hair,"Drayton Gardens, West Chelsea",leisure
8210477948,2528,greengrocer,Le Pascalou,"Limerston Street, West Chelsea",shopping
8210477967,2512,clothes,Emma Victoria Payne,"Drayton Gardens, West Chelsea",shopping
8212713663,2512,clothes,Katya Katya,"Drayton Gardens, West Chelsea",shopping
8212713665,2512,clothes,Renascence,"Drayton Gardens, West Chelsea",shopping
8222878475,2543,doityourself,Farmer Brothers,"Drayton Gardens, West Chelsea",shopping
8222878477,2301,restaurant,VQ Chelsea,"Drayton Gardens, West Chelsea",restaurant
8222878479,2301,restaurant,Hach¨¦ Burgers Chelsea,"Drayton Gardens, West Chelsea",restaurant
8222886539,2512,clothes,Love Brand & Co,"Drayton Gardens, West Chelsea",shopping
8222886542,2301,restaurant,Suksan Thai Cuisine,"Drayton Gardens, West Chelsea",restaurant
8222886549,2301,restaurant,Maze Gril,"Drayton Gardens, West Chelsea",restaurant
8223720848,2301,restaurant,Sophie's Steakhouse & Bar,"Drayton Gardens, West Chelsea",restaurant
8223720870,2561,hairdresser,The Chelsea Chair,"Drayton Gardens, West Chelsea",leisure
8223720872,2528,greengrocer,Natoora,"Drayton Gardens, West Chelsea",shopping
8228707610,2602,atm,,"Doric Way , Somers Town",finance
8228707611,2602,atm,,"Doric Way , Somers Town",finance
8230562257,2301,restaurant,Be-Stro,"The Vale, Chelsea",restaurant
8230562258,2301,restaurant,Mestizo,"The Vale, Chelsea",restaurant
8231901374,2512,clothes,Dr Jackets,"The Vale, Chelsea",shopping
8233143305,2512,clothes,Emmett London,"The Vale, Chelsea",shopping
8233143308,2561,hairdresser,Atelier Chelsea,"The Vale, Chelsea",leisure
8233143312,2301,restaurant,Beaufort House,"The Vale, Chelsea",restaurant
8233160925,2724,memorial,Sir Alfred Munnings,"The Vale, Chelsea",residence
8241082900,2301,restaurant,Gioia Pizza,"Drayton Gardens, West Chelsea",restaurant
8241082905,2502,bakery,Or¨¦e,"Drayton Gardens, West Chelsea",shopping
8241082907,2561,hairdresser,Velveteen,"Drayton Gardens, West Chelsea",leisure
8245266099,2301,restaurant,Lucio,"South Parade, Chelsea",restaurant
8245361945,2512,clothes,David Fielden,"South Parade, Chelsea",shopping
8248770627,2544,furniture_shop,Timothy Oulton,"The Vale, Chelsea",shopping
8248770631,2529,beauty_shop,Facegym,"The Vale, Chelsea",shopping
8252394656,2725,artwork,,"Mostyn Grove, Bow",leisure
8260173145,2301,restaurant,Ranoush Juice,"The Vale, Chelsea",restaurant
8260173146,2512,clothes,Peruvian Connection,"The Vale, Chelsea",shopping
8260173147,2512,clothes,Sustainable Store,"The Vale, Chelsea",shopping
8262497003,2544,furniture_shop,Julian Chichester,"South Parade, Chelsea",shopping
8264810491,2724,memorial,Sir Osbert Sitwell,"Manresa Road, Chelsea",residence
8268883846,2544,furniture_shop,Poliform,"Manresa Road, Chelsea",shopping
8270551551,2014,arts_centre,Dove Studios,"St. Luke's Church, Chelsea",leisure
8280936617,2721,attraction,575 Wandsworth Road,"Wandsworth Rd, Isley Court, Wandsworth Road",leisure
8281351932,2724,memorial,Minnie Lansbury,"Bow Road Station, Bow",residence
8281385419,2724,memorial,PC Lawrence Brown,"Regent's Row , Haggerston",residence
8284464541,2602,atm,,"Westminster University, Marylebone",finance
8285288744,2725,artwork,Horse and Rider,"Clifford Street, Mayfair",leisure
8287236857,2081,university,National Heart and Lung Institute,"Manresa Road, Chelsea",university
8288136515,2701,tourist_info,,"Bath Street, St. Luke's",leisure
8288197830,2701,tourist_info,,"Barbican Centre, Barbican",leisure
8289382208,2301,restaurant,Patara,"Sumner Place, South Kensington",restaurant
8289484997,2512,clothes,Catherine Walker & Co,"St. Luke's Church, Chelsea",shopping
8289523750,2725,artwork,Blackwall Line,"Naval Row, Blackwall",leisure
8289935317,2701,tourist_info,,"Warren Street Station, Euston",leisure
8292498853,2301,restaurant,Mezcalito,"St. Luke's Church, Chelsea",restaurant
8292498855,2521,gift_shop,Novela & Nature,"St. Luke's Church, Chelsea",shopping
8292498877,2501,supermarket,Here Organic Warehouse,"Manresa Road, Chelsea",shopping
8292498886,2301,restaurant,Stanley's,"Flood Street, Chelsea",restaurant
8293002048,2701,tourist_info,Making Spaces for Wildlife in Mile End Park,"Mile End Park Leisure Centre, Mile End",leisure
8295174319,2724,memorial,Stepney War Memorial,"Rectory Square, Stepney",residence
8295430426,2512,clothes,Maharani,"Sumner Place, South Kensington",shopping
8299100373,2561,hairdresser,Atelier Sara,"Sloane Avenue, Knightsbridge",leisure
8299100375,2512,clothes,Sylwia Romaniuk,"Sloane Avenue, Knightsbridge",shopping
8299100376,2512,clothes,Denise Manning,"Sloane Avenue, Knightsbridge",shopping
8299100377,2567,travel_agent,Sandals,"Sloane Avenue, Knightsbridge",leisure
8304920043,2529,beauty_shop,LMS Wellness,"Chelsea Green, Chelsea",shopping
8305153314,2301,restaurant,Elystan Street,"Chelsea Green, Chelsea",restaurant
8305730072,2520,jeweller,Robinson Pelham,"Chelsea Green, Chelsea",shopping
8305730079,2561,hairdresser,Chelsea Green Salon,"Chelsea Green, Chelsea",leisure
8305730081,2512,clothes,Amaia Kids,"Chelsea Green, Chelsea",shopping
8305730083,2529,beauty_shop,Serenity Nails and Beauty,"Chelsea Green, Chelsea",shopping
8305730084,2511,convenience,Chelsea Green Food & Wine,"Chelsea Green, Chelsea",shopping
8305730088,2568,laundry,Chelsea Green Valet,"Chelsea Green, Chelsea",shopping
8308257944,2601,bank,Metro Bank,"Flood Street, Chelsea",finance
8308880898,2512,clothes,Pinko,"Flood Street, Chelsea",shopping
8308880899,2512,clothes,Pain De Sucre,"Flood Street, Chelsea",shopping
8308880900,2512,clothes,Sandro,"Flood Street, Chelsea",shopping
8308880902,2512,clothes,Balibaris,"Flood Street, Chelsea",shopping
8308880903,2501,supermarket,Waitrose,"Flood Street, Chelsea",shopping
8308880904,2512,clothes,Me+Em,"Flood Street, Chelsea",shopping
8308880905,2512,clothes,Maje,"Flood Street, Chelsea",shopping
8308880908,2512,clothes,Tabio,"Flood Street, Chelsea",shopping
8312078530,2529,beauty_shop,Eighty-8,"Chelsea Green, Chelsea",shopping
8312410378,2512,clothes,Space Fifteen,"Chelsea Green, Chelsea",shopping
8313434017,2301,restaurant,Mei Ume,"Crosswall, Tower",restaurant
8316006489,2512,clothes,Zadig & Voltaire,"Flood Street, Chelsea",shopping
8319021483,2904,fountain,Derelict fountain,"Saltoun Road, Brixton",leisure
8319081398,2301,restaurant,Cinquecento,"Chelsea Green, Chelsea",restaurant
8320032007,2723,monument,Budd Mausoleum,"Saltoun Road, Brixton",leisure
8321524424,2301,restaurant,Wild Tavern,"Chelsea Green, Chelsea",restaurant
8323132522,2511,convenience,Costcutter,"Battersea Park Road, Nine Elms",shopping
8328494118,2904,fountain,,"Battersea Power Station, Battersea Park",leisure
8329577086,2561,hairdresser,Ted's Grooming Room,"Royal Avenue 1, Chelsea",leisure
8329581033,2561,hairdresser,Sassoon Hair Salon,"Royal Avenue 1, Chelsea",leisure
8329581034,2523,stationery,Smiggle,"Royal Avenue 1, Chelsea",shopping
8331269592,2511,convenience,Barnsbury Food & Wine,"Charlotte Terrace, Angel",shopping
8335332850,2512,clothes,Calvin Klein Underwear,"Cadogan Gardens, Chelsea",shopping
8335332851,2517,shoe_shop,Russell & Bromley,"Cadogan Gardens, Chelsea",shopping
8335332853,2512,clothes,Intimissimi,"Cadogan Gardens, Chelsea",shopping
8335332854,2512,clothes,Lululemon,"Cadogan Gardens, Chelsea",shopping
8335332858,2517,shoe_shop,Office,"Cadogan Gardens, Chelsea",shopping
8335436311,2561,hairdresser,GA Chelsea,"Royal Avenue 1, Chelsea",leisure
8340949282,2520,jeweller,Annoushka,"Cadogan Gardens, Chelsea",shopping
8340949284,2512,clothes,Trotters Childrenswear,"Cadogan Gardens, Chelsea",shopping
8340949308,2301,restaurant,Caff¨¨ Concerto,"Cadogan Gardens, Chelsea",restaurant
8340951418,2512,clothes,The Kooples,"Cadogan Gardens, Chelsea",shopping
8344765925,2561,hairdresser,Pavilion Barbers,"Cadogan Gardens, Chelsea",leisure
8344765926,2568,laundry,Hicks of Chelsea,"Cadogan Gardens, Chelsea",shopping
8344765927,2511,convenience,The Chelsea General Store,"Cadogan Gardens, Chelsea",shopping
8344765991,2520,jeweller,Kiki McDonough,"Cadogan Gardens, Chelsea",shopping
8344765992,2512,clothes,Poetry,"Cadogan Gardens, Chelsea",shopping
8344765993,2512,clothes,Brora,"Cadogan Gardens, Chelsea",shopping
8344765994,2505,department_store,The White Company,"Cadogan Gardens, Chelsea",shopping
8344765995,2512,clothes,Kate Spade New York,"Cadogan Gardens, Chelsea",shopping
8344765997,2512,clothes,Olivia von Halle,"Cadogan Gardens, Chelsea",shopping
8344765999,2561,hairdresser,Salon Sloane,"Cadogan Gardens, Chelsea",leisure
8345248689,2528,greengrocer,Natoora,"Cadogan Gardens, Chelsea",shopping
8345248690,2516,butcher,Provenance,"Cadogan Gardens, Chelsea",shopping
8345248691,2502,bakery,Bread Ahead,"Cadogan Gardens, Chelsea",shopping
8345248695,2512,clothes,Heidi Klein,"Cadogan Gardens, Chelsea",shopping
8345941496,2512,clothes,Emilia Wickstead,"Cadogan Place, Knightsbridge",shopping
8348476415,2725,artwork,Trading Words Art Trail,"Dock Street, Wapping",leisure
8348476416,2725,artwork,Trading Words Art Trail,"Dock Street, Wapping",leisure
8348478721,2251,sports_centre,London Dock - Residents Spa & Gym,"Dock Street, Wapping",leisure
8348478722,2203,cinema,London Dock - Residents Cinema,"Dock Street, Wapping",leisure
8349556110,2512,clothes,Chlo¨¦,"Cadogan Place, Knightsbridge",shopping
8349581042,2512,clothes,Corneliani,"Cadogan Place, Knightsbridge",shopping
8349581043,2512,clothes,Brunello Cucinelli,"Cadogan Place, Knightsbridge",shopping
8353898626,2520,jeweller,Laurence Coste,"Cadogan Gardens, Chelsea",shopping
8353898636,2512,clothes,Rag & Bone,"Cadogan Gardens, Chelsea",shopping
8353898637,2301,restaurant,C?te Brasserie,"Cadogan Gardens, Chelsea",restaurant
8353898638,2301,restaurant,The Botanist,"Sedding Street, Sloane Square",restaurant
8354000193,2904,fountain,Venus Fountain,"Cadogan Gardens, Chelsea",leisure
8354339730,2301,restaurant,Colbert,"Sedding Street, Sloane Square",restaurant
8354339731,2561,hairdresser,Toni & Guy,"Sedding Street, Sloane Square",leisure
8354339770,2512,clothes,Really Wild,"Sedding Street, Sloane Square",shopping
8354345272,2529,beauty_shop,,"Sedding Street, Sloane Square",shopping
8360268077,2724,memorial,Percy Grainger,"Cadogan Gardens, Chelsea",residence
8360268098,2512,clothes,BOGGI Milano,"Cadogan Gardens, Chelsea",shopping
8360558071,2601,bank,Barclays,"Cadogan Gardens, Chelsea",finance
8360558074,2512,clothes,Club Monaco,"Cadogan Gardens, Chelsea",shopping
8361283144,2512,clothes,Shackleton,"Cadogan Gardens, Chelsea",shopping
8361283149,2512,clothes,OSKA,"Cadogan Gardens, Chelsea",shopping
8361283151,2517,shoe_shop,Miista,"Cadogan Gardens, Chelsea",shopping
8361390806,2301,restaurant,Polpo,"Cadogan Gardens, Chelsea",restaurant
8363772345,2512,clothes,Nike,"Royal Avenue 1, Chelsea",shopping
8363772346,2512,clothes,Yamamay,"Royal Avenue 1, Chelsea",shopping
8363772347,2512,clothes,Brandy & Melville,"Royal Avenue 1, Chelsea",shopping
8370039350,2511,convenience,Londis,"Royal College Street, Camden Town",shopping
8370134252,2701,tourist_info,,"Chapel Place, Marylebone",leisure
8370236859,2512,clothes,Cop It,"Royal Avenue 1, Chelsea",shopping
8370236860,2502,bakery,Fortitude Bakehouse,"Royal Avenue 1, Chelsea",shopping
8370236870,2904,fountain,,"Ormonde Gate, Chelsea",leisure
8370281503,2512,clothes,Lulu Sophia,"Royal Avenue 1, Chelsea",shopping
8370989078,2529,beauty_shop,Amela,"Ormonde Gate, Chelsea",shopping
8373540314,2725,artwork,,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",leisure
8373540315,2742,viewpoint,,"Clinton Road, Mile End",leisure
8390539247,2511,convenience,Prezzemolo & Vitale,"Borough High Street, The Borough",shopping
8393286804,2301,restaurant,Benihana,"Royal Avenue 1, Chelsea",restaurant
8394025914,2515,bookshop,Clapham Books,"Clapham Common Station, Clapham Common",shopping
